from_label,to_label,sum_sigval
Endothelial cells,Proliferating M1 macrophages,0.034482759
Endothelial cells,Proliferating M2 macrophages,0
Endothelial cells,Resident memory CD4+ T-cells,-0.310344828
HLADR+ CD4+ Tregs,HLADR+ CD4+ Tregs,0.103448276
HLADR+ CD4+ Tregs,HLADR+ M2 macrophages,0.034482759
HLADR+ CD4+ Tregs,HLADR- CD4+ Tregs,0
HLADR+ CD4+ Tregs,HLADR-high Cholangiocytes,0.051724138
HLADR+ CD4+ Tregs,HLADR-high Endothelial cells,0.034482759
HLADR+ CD4+ Tregs,HLADR-high Hepatocytes,0.103448276
HLADR+ CD4+ Tregs,Hepatocytes,-0.517241379
HLADR+ CD4+ Tregs,Intermediate monocytes,0
HLADR+ CD4+ Tregs,Ki67-high Cholangiocytes,0
HLADR+ CD4+ Tregs,Ki67-high Endothelial cells,0.017241379
HLADR+ CD4+ Tregs,Ki67-high Hepatocytes,0
HLADR+ CD4+ Tregs,M1 macrophages,0.051724138
HLADR+ CD4+ Tregs,M2 macrophages,0
HLADR+ CD4+ Tregs,Naive CD4+ T-cells,0.068965517
HLADR+ CD4+ Tregs,Neutrophils,-0.086206897
HLADR+ CD4+ Tregs,Non-classical monocytes,0
HLADR+ CD4+ Tregs,PD1+ B cells,0.086206897
HLADR+ CD4+ Tregs,PD1+ CD4+ T-cells,0.051724138
HLADR+ CD4+ Tregs,PD1+ CD8+ T-cells,0.086206897
HLADR+ CD4+ Tregs,PD1+CD28+ CD8+ T-cells,0.137931034
HLADR+ CD4+ Tregs,Plasma cells,0
HLADR+ CD4+ Tregs,Proliferating B cells,0.034482759
HLADR+ CD4+ Tregs,Proliferating CD4+ T-cells,0.034482759
HLADR+ CD4+ Tregs,Proliferating CD8+ T-cells,0.086206897
HLADR+ CD4+ Tregs,Proliferating M1 macrophages,0
HLADR+ CD4+ Tregs,Proliferating M2 macrophages,0.034482759
HLADR+ CD4+ Tregs,Resident memory CD4+ T-cells,-0.034482759
HLADR+ M2 macrophages,HLADR+ M2 macrophages,0.534482759
HLADR+ M2 macrophages,HLADR- CD4+ Tregs,0
HLADR+ M2 macrophages,HLADR-high Cholangiocytes,0.017241379
HLADR+ M2 macrophages,HLADR-high Endothelial cells,0.034482759
HLADR+ M2 macrophages,HLADR-high Hepatocytes,0.413793103
HLADR+ M2 macrophages,Hepatocytes,-0.672413793
HLADR+ M2 macrophages,Intermediate monocytes,0.017241379
HLADR+ M2 macrophages,Ki67-high Cholangiocytes,0
HLADR+ M2 macrophages,Ki67-high Endothelial cells,0.017241379
HLADR+ M2 macrophages,Ki67-high Hepatocytes,-0.068965517
HLADR+ M2 macrophages,M1 macrophages,0.586206897
HLADR+ M2 macrophages,M2 macrophages,0.25862069
HLADR+ M2 macrophages,Naive CD4+ T-cells,0
HLADR+ M2 macrophages,Neutrophils,-0.206896552
HLADR+ M2 macrophages,Non-classical monocytes,0
HLADR+ M2 macrophages,PD1+ B cells,0.034482759
HLADR+ M2 macrophages,PD1+ CD4+ T-cells,0.034482759
HLADR+ M2 macrophages,PD1+ CD8+ T-cells,0.068965517
HLADR+ M2 macrophages,PD1+CD28+ CD8+ T-cells,-0.017241379
HLADR+ M2 macrophages,Plasma cells,0
HLADR+ M2 macrophages,Proliferating B cells,0
HLADR+ M2 macrophages,Proliferating CD4+ T-cells,0.017241379
HLADR+ M2 macrophages,Proliferating CD8+ T-cells,0.051724138
HLADR+ M2 macrophages,Proliferating M1 macrophages,0.137931034
HLADR+ M2 macrophages,Proliferating M2 macrophages,0.103448276
HLADR+ M2 macrophages,Resident memory CD4+ T-cells,-0.120689655
HLADR- CD4+ Tregs,HLADR- CD4+ Tregs,0.017241379
HLADR- CD4+ Tregs,HLADR-high Cholangiocytes,0
HLADR- CD4+ Tregs,HLADR-high Endothelial cells,0
HLADR- CD4+ Tregs,HLADR-high Hepatocytes,0
HLADR- CD4+ Tregs,Hepatocytes,-0.293103448
HLADR- CD4+ Tregs,Intermediate monocytes,0
HLADR- CD4+ Tregs,Ki67-high Cholangiocytes,0
HLADR- CD4+ Tregs,Ki67-high Endothelial cells,0.017241379
HLADR- CD4+ Tregs,Ki67-high Hepatocytes,0
HLADR- CD4+ Tregs,M1 macrophages,0.034482759
HLADR- CD4+ Tregs,M2 macrophages,0
HLADR- CD4+ Tregs,Naive CD4+ T-cells,0.017241379
HLADR- CD4+ Tregs,Neutrophils,-0.017241379
HLADR- CD4+ Tregs,Non-classical monocytes,0
HLADR- CD4+ Tregs,PD1+ B cells,0
HLADR- CD4+ Tregs,PD1+ CD4+ T-cells,0.034482759
HLADR- CD4+ Tregs,PD1+ CD8+ T-cells,0
HLADR- CD4+ Tregs,PD1+CD28+ CD8+ T-cells,0.034482759
HLADR- CD4+ Tregs,Plasma cells,0
HLADR- CD4+ Tregs,Proliferating B cells,0
HLADR- CD4+ Tregs,Proliferating CD4+ T-cells,0.017241379
HLADR- CD4+ Tregs,Proliferating CD8+ T-cells,0
HLADR- CD4+ Tregs,Proliferating M1 macrophages,0
HLADR- CD4+ Tregs,Proliferating M2 macrophages,0
HLADR- CD4+ Tregs,Resident memory CD4+ T-cells,0
HLADR-high Cholangiocytes,HLADR-high Cholangiocytes,0.413793103
HLADR-high Cholangiocytes,HLADR-high Endothelial cells,0.068965517
HLADR-high Cholangiocytes,HLADR-high Hepatocytes,0.137931034
HLADR-high Cholangiocytes,Hepatocytes,-0.586206897
HLADR-high Cholangiocytes,Intermediate monocytes,0
HLADR-high Cholangiocytes,Ki67-high Cholangiocytes,0.172413793
HLADR-high Cholangiocytes,Ki67-high Endothelial cells,0.034482759
HLADR-high Cholangiocytes,Ki67-high Hepatocytes,0.051724138
HLADR-high Cholangiocytes,M1 macrophages,-0.034482759
HLADR-high Cholangiocytes,M2 macrophages,-0.017241379
HLADR-high Cholangiocytes,Naive CD4+ T-cells,0.034482759
HLADR-high Cholangiocytes,Neutrophils,-0.086206897
HLADR-high Cholangiocytes,Non-classical monocytes,0
HLADR-high Cholangiocytes,PD1+ B cells,0.017241379
HLADR-high Cholangiocytes,PD1+ CD4+ T-cells,0.051724138
HLADR-high Cholangiocytes,PD1+ CD8+ T-cells,0.068965517
HLADR-high Cholangiocytes,PD1+CD28+ CD8+ T-cells,0
HLADR-high Cholangiocytes,Plasma cells,0.068965517
HLADR-high Cholangiocytes,Proliferating B cells,0
HLADR-high Cholangiocytes,Proliferating CD4+ T-cells,0
HLADR-high Cholangiocytes,Proliferating CD8+ T-cells,0.017241379
HLADR-high Cholangiocytes,Proliferating M1 macrophages,0
HLADR-high Cholangiocytes,Proliferating M2 macrophages,0
HLADR-high Cholangiocytes,Resident memory CD4+ T-cells,-0.068965517
HLADR-high Endothelial cells,HLADR-high Endothelial cells,0.568965517
HLADR-high Endothelial cells,HLADR-high Hepatocytes,0.431034483
HLADR-high Endothelial cells,Hepatocytes,-0.706896552
HLADR-high Endothelial cells,Intermediate monocytes,0
HLADR-high Endothelial cells,Ki67-high Cholangiocytes,0.034482759
HLADR-high Endothelial cells,Ki67-high Endothelial cells,0.103448276
HLADR-high Endothelial cells,Ki67-high Hepatocytes,0.017241379
HLADR-high Endothelial cells,M1 macrophages,0.086206897
HLADR-high Endothelial cells,M2 macrophages,0
HLADR-high Endothelial cells,Naive CD4+ T-cells,0.051724138
HLADR-high Endothelial cells,Neutrophils,-0.120689655
HLADR-high Endothelial cells,Non-classical monocytes,0.051724138
HLADR-high Endothelial cells,PD1+ B cells,0.068965517
HLADR-high Endothelial cells,PD1+ CD4+ T-cells,0.034482759
HLADR-high Endothelial cells,PD1+ CD8+ T-cells,0.103448276
HLADR-high Endothelial cells,PD1+CD28+ CD8+ T-cells,0.120689655
HLADR-high Endothelial cells,Plasma cells,0.068965517
HLADR-high Endothelial cells,Proliferating B cells,0.017241379
HLADR-high Endothelial cells,Proliferating CD4+ T-cells,0.017241379
HLADR-high Endothelial cells,Proliferating CD8+ T-cells,0.103448276
HLADR-high Endothelial cells,Proliferating M1 macrophages,0.017241379
HLADR-high Endothelial cells,Proliferating M2 macrophages,0
HLADR-high Endothelial cells,Resident memory CD4+ T-cells,-0.155172414
HLADR-high Hepatocytes,HLADR-high Hepatocytes,0.862068966
HLADR-high Hepatocytes,Hepatocytes,-0.896551724
HLADR-high Hepatocytes,Intermediate monocytes,0
HLADR-high Hepatocytes,Ki67-high Cholangiocytes,0
HLADR-high Hepatocytes,Ki67-high Endothelial cells,0.051724138
HLADR-high Hepatocytes,Ki67-high Hepatocytes,0.017241379
HLADR-high Hepatocytes,M1 macrophages,0.517241379
HLADR-high Hepatocytes,M2 macrophages,0.034482759
HLADR-high Hepatocytes,Naive CD4+ T-cells,0.120689655
HLADR-high Hepatocytes,Neutrophils,-0.051724138
HLADR-high Hepatocytes,Non-classical monocytes,0.017241379
HLADR-high Hepatocytes,PD1+ B cells,0.24137931
HLADR-high Hepatocytes,PD1+ CD4+ T-cells,0.086206897
HLADR-high Hepatocytes,PD1+ CD8+ T-cells,0.24137931
HLADR-high Hepatocytes,PD1+CD28+ CD8+ T-cells,0.103448276
HLADR-high Hepatocytes,Plasma cells,0.293103448
HLADR-high Hepatocytes,Proliferating B cells,0.086206897
HLADR-high Hepatocytes,Proliferating CD4+ T-cells,0.068965517
HLADR-high Hepatocytes,Proliferating CD8+ T-cells,0.172413793
HLADR-high Hepatocytes,Proliferating M1 macrophages,0.103448276
HLADR-high Hepatocytes,Proliferating M2 macrophages,0
HLADR-high Hepatocytes,Resident memory CD4+ T-cells,-0.224137931
Hepatocytes,Hepatocytes,1
Hepatocytes,Intermediate monocytes,0
Hepatocytes,Ki67-high Cholangiocytes,-0.362068966
Hepatocytes,Ki67-high Endothelial cells,-0.310344828
Hepatocytes,Ki67-high Hepatocytes,-0.172413793
Hepatocytes,M1 macrophages,-0.775862069
Hepatocytes,M2 macrophages,-0.224137931
Hepatocytes,Naive CD4+ T-cells,-0.517241379
Hepatocytes,Neutrophils,-0.189655172
Hepatocytes,Non-classical monocytes,-0.103448276
Hepatocytes,PD1+ B cells,-0.413793103
Hepatocytes,PD1+ CD4+ T-cells,-0.517241379
Hepatocytes,PD1+ CD8+ T-cells,-0.672413793
Hepatocytes,PD1+CD28+ CD8+ T-cells,-0.620689655
Hepatocytes,Plasma cells,-0.155172414
Hepatocytes,Proliferating B cells,-0.25862069
Hepatocytes,Proliferating CD4+ T-cells,-0.293103448
Hepatocytes,Proliferating CD8+ T-cells,-0.689655172
Hepatocytes,Proliferating M1 macrophages,-0.362068966
Hepatocytes,Proliferating M2 macrophages,-0.172413793
Hepatocytes,Resident memory CD4+ T-cells,0.465517241
Intermediate monocytes,Intermediate monocytes,0.051724138
Intermediate monocytes,Ki67-high Cholangiocytes,0
Intermediate monocytes,Ki67-high Endothelial cells,0
Intermediate monocytes,Ki67-high Hepatocytes,0
Intermediate monocytes,M1 macrophages,0.017241379
Intermediate monocytes,M2 macrophages,0
Intermediate monocytes,Naive CD4+ T-cells,0
Intermediate monocytes,Neutrophils,0.017241379
Intermediate monocytes,Non-classical monocytes,0
Intermediate monocytes,PD1+ B cells,0
Intermediate monocytes,PD1+ CD4+ T-cells,0
Intermediate monocytes,PD1+ CD8+ T-cells,0
Intermediate monocytes,PD1+CD28+ CD8+ T-cells,0
Intermediate monocytes,Plasma cells,0
Intermediate monocytes,Proliferating B cells,0
Intermediate monocytes,Proliferating CD4+ T-cells,0
Intermediate monocytes,Proliferating CD8+ T-cells,0
Intermediate monocytes,Proliferating M1 macrophages,0
Intermediate monocytes,Proliferating M2 macrophages,0
Intermediate monocytes,Resident memory CD4+ T-cells,0
Ki67-high Cholangiocytes,Ki67-high Cholangiocytes,0.155172414
Ki67-high Cholangiocytes,Ki67-high Endothelial cells,0
Ki67-high Cholangiocytes,Ki67-high Hepatocytes,0
Ki67-high Cholangiocytes,M1 macrophages,-0.034482759
Ki67-high Cholangiocytes,M2 macrophages,0.017241379
Ki67-high Cholangiocytes,Naive CD4+ T-cells,0
Ki67-high Cholangiocytes,Neutrophils,-0.051724138
Ki67-high Cholangiocytes,Non-classical monocytes,0.017241379
Ki67-high Cholangiocytes,PD1+ B cells,0.017241379
Ki67-high Cholangiocytes,PD1+ CD4+ T-cells,0
Ki67-high Cholangiocytes,PD1+ CD8+ T-cells,0.034482759
Ki67-high Cholangiocytes,PD1+CD28+ CD8+ T-cells,0
Ki67-high Cholangiocytes,Plasma cells,0
Ki67-high Cholangiocytes,Proliferating B cells,0
Ki67-high Cholangiocytes,Proliferating CD4+ T-cells,0
Ki67-high Cholangiocytes,Proliferating CD8+ T-cells,0
Ki67-high Cholangiocytes,Proliferating M1 macrophages,0
Ki67-high Cholangiocytes,Proliferating M2 macrophages,0
Ki67-high Cholangiocytes,Resident memory CD4+ T-cells,0
Ki67-high Endothelial cells,Ki67-high Endothelial cells,0.086206897
Ki67-high Endothelial cells,Ki67-high Hepatocytes,0.086206897
Ki67-high Endothelial cells,M1 macrophages,-0.017241379
Ki67-high Endothelial cells,M2 macrophages,0.017241379
Ki67-high Endothelial cells,Naive CD4+ T-cells,0.017241379
Ki67-high Endothelial cells,Neutrophils,-0.034482759
Ki67-high Endothelial cells,Non-classical monocytes,0
Ki67-high Endothelial cells,PD1+ B cells,0
Ki67-high Endothelial cells,PD1+ CD4+ T-cells,0
Ki67-high Endothelial cells,PD1+ CD8+ T-cells,0.051724138
Ki67-high Endothelial cells,PD1+CD28+ CD8+ T-cells,0
Ki67-high Endothelial cells,Plasma cells,0
Ki67-high Endothelial cells,Proliferating B cells,0
Ki67-high Endothelial cells,Proliferating CD4+ T-cells,0.017241379
Ki67-high Endothelial cells,Proliferating CD8+ T-cells,0.103448276
Ki67-high Endothelial cells,Proliferating M1 macrophages,0
Ki67-high Endothelial cells,Proliferating M2 macrophages,0
Ki67-high Endothelial cells,Resident memory CD4+ T-cells,0
Ki67-high Hepatocytes,Ki67-high Hepatocytes,0.517241379
Ki67-high Hepatocytes,M1 macrophages,-0.017241379
Ki67-high Hepatocytes,M2 macrophages,0.017241379
Ki67-high Hepatocytes,Naive CD4+ T-cells,-0.034482759
Ki67-high Hepatocytes,Neutrophils,-0.086206897
Ki67-high Hepatocytes,Non-classical monocytes,0
Ki67-high Hepatocytes,PD1+ B cells,-0.017241379
Ki67-high Hepatocytes,PD1+ CD4+ T-cells,0
Ki67-high Hepatocytes,PD1+ CD8+ T-cells,-0.017241379
Ki67-high Hepatocytes,PD1+CD28+ CD8+ T-cells,-0.017241379
Ki67-high Hepatocytes,Plasma cells,0.103448276
Ki67-high Hepatocytes,Proliferating B cells,0.034482759
Ki67-high Hepatocytes,Proliferating CD4+ T-cells,0.068965517
Ki67-high Hepatocytes,Proliferating CD8+ T-cells,0.155172414
Ki67-high Hepatocytes,Proliferating M1 macrophages,0.068965517
Ki67-high Hepatocytes,Proliferating M2 macrophages,0.017241379
Ki67-high Hepatocytes,Resident memory CD4+ T-cells,-0.034482759
M1 macrophages,M1 macrophages,0.879310345
M1 macrophages,M2 macrophages,0.603448276
M1 macrophages,Naive CD4+ T-cells,-0.017241379
M1 macrophages,Neutrophils,-0.396551724
M1 macrophages,Non-classical monocytes,0.051724138
M1 macrophages,PD1+ B cells,-0.086206897
M1 macrophages,PD1+ CD4+ T-cells,0.051724138
M1 macrophages,PD1+ CD8+ T-cells,0
M1 macrophages,PD1+CD28+ CD8+ T-cells,-0.137931034
M1 macrophages,Plasma cells,0.017241379
M1 macrophages,Proliferating B cells,-0.017241379
M1 macrophages,Proliferating CD4+ T-cells,0.034482759
M1 macrophages,Proliferating CD8+ T-cells,0.120689655
M1 macrophages,Proliferating M1 macrophages,0.25862069
M1 macrophages,Proliferating M2 macrophages,0.051724138
M1 macrophages,Resident memory CD4+ T-cells,-0.155172414
M2 macrophages,M2 macrophages,0.5
M2 macrophages,Naive CD4+ T-cells,-0.034482759
M2 macrophages,Neutrophils,-0.275862069
M2 macrophages,Non-classical monocytes,0
M2 macrophages,PD1+ B cells,-0.034482759
M2 macrophages,PD1+ CD4+ T-cells,0.017241379
M2 macrophages,PD1+ CD8+ T-cells,0
M2 macrophages,PD1+CD28+ CD8+ T-cells,-0.017241379
M2 macrophages,Plasma cells,-0.034482759
M2 macrophages,Proliferating B cells,0
M2 macrophages,Proliferating CD4+ T-cells,0.017241379
M2 macrophages,Proliferating CD8+ T-cells,0.051724138
M2 macrophages,Proliferating M1 macrophages,0.068965517
M2 macrophages,Proliferating M2 macrophages,0.137931034
M2 macrophages,Resident memory CD4+ T-cells,-0.068965517
Naive CD4+ T-cells,Naive CD4+ T-cells,0.25862069
Naive CD4+ T-cells,Neutrophils,-0.137931034
Naive CD4+ T-cells,Non-classical monocytes,0
Naive CD4+ T-cells,PD1+ B cells,0.155172414
Naive CD4+ T-cells,PD1+ CD4+ T-cells,0.086206897
Naive CD4+ T-cells,PD1+ CD8+ T-cells,0.068965517
Naive CD4+ T-cells,PD1+CD28+ CD8+ T-cells,0.25862069
Naive CD4+ T-cells,Plasma cells,-0.068965517
Naive CD4+ T-cells,Proliferating B cells,0.034482759
Naive CD4+ T-cells,Proliferating CD4+ T-cells,0.103448276
Naive CD4+ T-cells,Proliferating CD8+ T-cells,0.086206897
Naive CD4+ T-cells,Proliferating M1 macrophages,0
Naive CD4+ T-cells,Proliferating M2 macrophages,0
Naive CD4+ T-cells,Resident memory CD4+ T-cells,-0.068965517
Neutrophils,Neutrophils,0.896551724
Neutrophils,Non-classical monocytes,0
Neutrophils,PD1+ B cells,-0.155172414
Neutrophils,PD1+ CD4+ T-cells,-0.051724138
Neutrophils,PD1+ CD8+ T-cells,-0.051724138
Neutrophils,PD1+CD28+ CD8+ T-cells,-0.068965517
Neutrophils,Plasma cells,0.017241379
Neutrophils,Proliferating B cells,-0.051724138
Neutrophils,Proliferating CD4+ T-cells,-0.017241379
Neutrophils,Proliferating CD8+ T-cells,-0.155172414
Neutrophils,Proliferating M1 macrophages,-0.051724138
Neutrophils,Proliferating M2 macrophages,-0.017241379
Neutrophils,Resident memory CD4+ T-cells,-0.25862069
Non-classical monocytes,Non-classical monocytes,0.086206897
Non-classical monocytes,PD1+ B cells,0
Non-classical monocytes,PD1+ CD4+ T-cells,0.017241379
Non-classical monocytes,PD1+ CD8+ T-cells,0.017241379
Non-classical monocytes,PD1+CD28+ CD8+ T-cells,0
Non-classical monocytes,Plasma cells,0
Non-classical monocytes,Proliferating B cells,0
Non-classical monocytes,Proliferating CD4+ T-cells,0.017241379
Non-classical monocytes,Proliferating CD8+ T-cells,0.051724138
Non-classical monocytes,Proliferating M1 macrophages,0
Non-classical monocytes,Proliferating M2 macrophages,0
Non-classical monocytes,Resident memory CD4+ T-cells,0
PD1+ B cells,PD1+ B cells,0.25862069
PD1+ B cells,PD1+ CD4+ T-cells,0.137931034
PD1+ B cells,PD1+ CD8+ T-cells,0.189655172
PD1+ B cells,PD1+CD28+ CD8+ T-cells,0.206896552
PD1+ B cells,Plasma cells,-0.103448276
PD1+ B cells,Proliferating B cells,0.155172414
PD1+ B cells,Proliferating CD4+ T-cells,0.017241379
PD1+ B cells,Proliferating CD8+ T-cells,0.103448276
PD1+ B cells,Proliferating M1 macrophages,0
PD1+ B cells,Proliferating M2 macrophages,0
PD1+ B cells,Resident memory CD4+ T-cells,-0.068965517
PD1+ CD4+ T-cells,PD1+ CD4+ T-cells,0.155172414
PD1+ CD4+ T-cells,PD1+ CD8+ T-cells,0.086206897
PD1+ CD4+ T-cells,PD1+CD28+ CD8+ T-cells,0.120689655
PD1+ CD4+ T-cells,Plasma cells,-0.034482759
PD1+ CD4+ T-cells,Proliferating B cells,0.034482759
PD1+ CD4+ T-cells,Proliferating CD4+ T-cells,0.051724138
PD1+ CD4+ T-cells,Proliferating CD8+ T-cells,0.034482759
PD1+ CD4+ T-cells,Proliferating M1 macrophages,0.034482759
PD1+ CD4+ T-cells,Proliferating M2 macrophages,0
PD1+ CD4+ T-cells,Resident memory CD4+ T-cells,-0.017241379
PD1+ CD8+ T-cells,PD1+ CD8+ T-cells,0.482758621
PD1+ CD8+ T-cells,PD1+CD28+ CD8+ T-cells,0.25862069
PD1+ CD8+ T-cells,Plasma cells,-0.051724138
PD1+ CD8+ T-cells,Proliferating B cells,0.017241379
PD1+ CD8+ T-cells,Proliferating CD4+ T-cells,0.034482759
PD1+ CD8+ T-cells,Proliferating CD8+ T-cells,0.293103448
PD1+ CD8+ T-cells,Proliferating M1 macrophages,0.017241379
PD1+ CD8+ T-cells,Proliferating M2 macrophages,0.017241379
PD1+ CD8+ T-cells,Resident memory CD4+ T-cells,-0.120689655
PD1+CD28+ CD8+ T-cells,PD1+CD28+ CD8+ T-cells,0.431034483
PD1+CD28+ CD8+ T-cells,Plasma cells,-0.068965517
PD1+CD28+ CD8+ T-cells,Proliferating B cells,0.068965517
PD1+CD28+ CD8+ T-cells,Proliferating CD4+ T-cells,0.034482759
PD1+CD28+ CD8+ T-cells,Proliferating CD8+ T-cells,0.189655172
PD1+CD28+ CD8+ T-cells,Proliferating M1 macrophages,0
PD1+CD28+ CD8+ T-cells,Proliferating M2 macrophages,0.017241379
PD1+CD28+ CD8+ T-cells,Resident memory CD4+ T-cells,-0.103448276
Plasma cells,Plasma cells,0.620689655
Plasma cells,Proliferating B cells,-0.017241379
Plasma cells,Proliferating CD4+ T-cells,0
Plasma cells,Proliferating CD8+ T-cells,-0.034482759
Plasma cells,Proliferating M1 macrophages,0
Plasma cells,Proliferating M2 macrophages,0
Plasma cells,Resident memory CD4+ T-cells,0.120689655
Proliferating B cells,Proliferating B cells,0.103448276
Proliferating B cells,Proliferating CD4+ T-cells,0.017241379
Proliferating B cells,Proliferating CD8+ T-cells,0.086206897
Proliferating B cells,Proliferating M1 macrophages,0.017241379
Proliferating B cells,Proliferating M2 macrophages,0
Proliferating B cells,Resident memory CD4+ T-cells,0
Proliferating CD4+ T-cells,Proliferating CD4+ T-cells,0.068965517
Proliferating CD4+ T-cells,Proliferating CD8+ T-cells,0.086206897
Proliferating CD4+ T-cells,Proliferating M1 macrophages,0.034482759
Proliferating CD4+ T-cells,Proliferating M2 macrophages,0
Proliferating CD4+ T-cells,Resident memory CD4+ T-cells,0
Proliferating CD8+ T-cells,Proliferating CD8+ T-cells,0.465517241
Proliferating CD8+ T-cells,Proliferating M1 macrophages,0.068965517
Proliferating CD8+ T-cells,Proliferating M2 macrophages,0.051724138
Proliferating CD8+ T-cells,Resident memory CD4+ T-cells,-0.103448276
Proliferating M1 macrophages,Proliferating M1 macrophages,0.103448276
Proliferating M1 macrophages,Proliferating M2 macrophages,0.034482759
Proliferating M1 macrophages,Resident memory CD4+ T-cells,-0.017241379
Proliferating M2 macrophages,Proliferating M2 macrophages,0.086206897
Proliferating M2 macrophages,Resident memory CD4+ T-cells,0
Resident memory CD4+ T-cells,Resident memory CD4+ T-cells,0.465517241
